########################################################
x         M
1.8571453586200728e-06 249251.3998746785
1.8829981786168405e-06 245829.13811869646
1.9092108887528924e-06 242453.861485681
1.93578849896186e-06 239124.92492333573
1.9627360889193093e-06 235841.69223520262
1.9900588090136014e-06 232603.53595913516
2.0177618813302667e-06 229409.8372473404
2.0458506006500784e-06 226259.98574809826
2.074330335461028e-06 223153.3794891204
2.10320652898438e-06 220089.42476249364
2.132484700215016e-06 217067.53601121783
2.1621704449762577e-06 214087.13571728225
2.192269436989374e-06 211147.65429130942
2.22278742895798e-06 208248.52996367108
2.2537302536675264e-06 205389.2086771313
2.2851038251000983e-06 202569.1439809686
2.316914139564731e-06 199787.79692652667
2.349167276843463e-06 197044.63596422673
2.3818694013533384e-06 194339.13684193837
2.4150267633245906e-06 191670.78250485414
2.448645699995223e-06 189039.06299661513
2.482732636822221e-06 186443.47536188414
2.5172940887096266e-06 183883.5235501979
2.5523366612537016e-06 181358.71832120317
2.587867052005437e-06 178868.57715112797
2.6238920517506237e-06 176412.6241405661
2.6604185458077507e-06 173990.38992354207
2.6974535153439725e-06 171601.4115778138
2.735004038709388e-06 169245.23253638117
2.7730772927899e-06 166921.40250027354
2.811680554378907e-06 164629.4773524468
2.850821201568086e-06 162369.01907294808
2.89050671515754e-06 160139.59565519658
2.930744680085574e-06 157940.78102341256
2.971542786878375e-06 155772.15495121383
3.0129088331198723e-06 153633.30298130392
3.0548507249420588e-06 151523.81634625883
3.0973764785360607e-06 149443.29189042296
3.1404942216842408e-06 147391.33199285317
3.184212195313628e-06 145367.54449136686
3.228538755070977e-06 143371.5426075458
3.273482372919747e-06 141402.94487288027
3.319051638759319e-06 139461.3750558413
3.365255262066748e-06 137546.4620899745
3.412102073561369e-06 135657.84000302624
3.459601026892585e-06 133795.1478469784
3.5077612003511366e-06 131958.02962908542
3.556591798604203e-06 130146.13424385106
3.606102154454655e-06 128359.11540591574
3.656301730624796e-06 126596.63158390051
3.707200121564937e-06 124858.34593515223
3.758807055287145e-06 123143.92624134647
3.811132395224523e-06 121453.04484502561
3.8641861421163655e-06 119785.37858698613
3.917978435919565e-06 118140.60874450908
3.972519557746619e-06 116518.42097047596
4.027819931830624e-06 114918.50523329219
4.083890127517612e-06 113340.55575763377
4.140740861286637e-06 111784.27096603555
4.198382998797965e-06 110249.35342124522
4.2568275569697935e-06 108735.50976939568
4.316085706083869e-06 107242.45068395212
4.376168771920416e-06 105769.8908104138
4.437088237922796e-06 104317.54871179636
4.49885574739229e-06 102885.14681484304
4.5614831057134375e-06 101472.41135699986
4.624982282610356e-06 100079.07233407884
4.689365414434462e-06 98704.86344868454
4.754644806484055e-06 97349.52205931282
4.820832935356172e-06 96012.7891301811
4.8879424513311935e-06 94694.40918170844
4.9559861807906476e-06 93394.13024171183
5.024977128668657e-06 92111.70379724991
5.094928480937536e-06 90846.88474713986
5.165853607127957e-06 89599.43135511244
5.237766062884229e-06 88369.10520363243
5.310679592555131e-06 87155.67114832734
5.38460813182082e-06 85958.89727306274
5.459565810356296e-06 84778.55484561075
5.535566954531959e-06 83614.41827396918
5.61262609015175e-06 82466.2650632227
5.690757945229411e-06 81333.87577305138
5.7699774528033936e-06 80217.03397577186
5.850299753790956e-06 79115.52621500746
5.931740199881979e-06 78029.14196488429
6.014314356473085e-06 76957.67358979436
6.098038005642586e-06 75900.91630473617
6.182927149166853e-06 74858.668136171
6.268998011578673e-06 73830.72988342443
6.35626704326818e-06 72816.90508062961
6.444750923626958e-06 71816.99995917751
6.534466564235904e-06 70830.82341069313
6.6254311120974735e-06 69858.18695051328
6.717661952912924e-06 68898.9046816658
6.811176714405172e-06 67952.79325935463
6.905993269687917e-06 67019.6718559142
7.0021297406816525e-06 66099.36212625603
7.099604501577248e-06 65191.68817379533
7.198436182347728e-06 64296.47651682537
7.29864367230895e-06 63413.55605538055
7.400246123729854e-06 62542.75803852005
7.503262955492944e-06 61683.91603210256
7.607713856805755e-06 60836.86588696477
7.71361879096398e-06 60001.44570755812
7.820997999166968e-06 59177.49582101439
7.929872004386345e-06 58364.85874662378
8.040261615288497e-06 57563.379165749284
8.152187930211644e-06 56772.90389213857
8.265672341198291e-06 55993.28184265313
8.380736538083793e-06 55224.36400840115
8.497402512641868e-06 54466.003426250456
8.615692562787776e-06 53718.055150751585
8.735629296840056e-06 52980.37622643736
8.85723563784155e-06 52252.82566050316
8.980534827940606e-06 51535.26439586079
9.105550432833246e-06 50827.55528456874
9.232306346267207e-06 50129.56306161791
9.36082679460864e-06 49441.1543190847
9.49113634147241e-06 48762.1974806348
9.623259892416848e-06 48092.5627763774
9.757222699703849e-06 47432.12221807284
9.893050367125232e-06 46780.74957466139
1.0030768854896318e-05 46138.320348147005
1.0170404484617572e-05 45504.71174980322
1.0311983944305371e-05 44879.80267671198
1.045553429349278e-05 44263.47368860873
1.0601082968401322e-05 43655.60698506951
1.0748657787184769e-05 43056.086382988404
1.0898286955245916e-05 42464.79729437941
1.1049999070627369e-05 41881.62670447526
1.1203823129477367e-05 41306.46315012926
1.1359788531591728e-05 40739.196698515225
1.1517925086032896e-05 40179.718926117144
1.167826301682724e-05 39627.9228980075
1.1840832968741654e-05 39083.7031474102
1.2005666013140574e-05 38546.95565554891
1.2172793653924523e-05 38017.577831763614
1.2342247833551334e-05 37495.46849390392
1.2514060939141189e-05 36980.52784899508
1.2688265808666637e-05 36472.6574741656
1.2864895737228787e-05 35971.76029783465
1.3043984483420895e-05 35477.74058116179
1.3225566275780476e-05 34990.503899752715
1.34096758193313e-05 34509.95712560898
1.3596348302216416e-05 34036.00840932921
1.378561940242353e-05 33568.56716256331
1.3977525294603998e-05 33107.544040690715
1.417210265698675e-05 32652.850925749328
1.4369388678388453e-05 32204.400909593704
1.4569421065321264e-05 31762.108277287723
1.477223804919954e-05 31325.88849071791
1.4977878393646852e-05 30895.65817244342
1.5186381401904722e-05 30471.335089756016
1.539778692434451e-05 30052.838138965904
1.561213536608385e-05 29640.08732990078
1.5829467694709133e-05 29233.003770619074
1.6049825448105476e-05 28831.509652333552
1.62732507423957e-05 28435.528234535068
1.649978627998982e-05 28044.98383033332
1.672947535774659e-05 27659.801791985792
1.696236187524867e-05 27279.908496635016
1.7198490343192977e-05 26905.23133223504
1.743790589189784e-05 26535.698683675542
1.768065427992859e-05 26171.239919093394
1.7926781902843207e-05 25811.785376375552
1.8176335802059736e-05 25457.266349842568
1.842936367384712e-05 25107.61507711889
1.868591387844121e-05 24762.76472618222
1.8946035449287648e-05 24422.649382590596
1.92097781024135e-05 24087.204036882806
1.94771922459292e-05 23756.364572156617
1.9748328989662926e-05 23430.067751810875
2.0023240154928988e-05 23108.251207464687
2.030197828443225e-05 22790.85342703233
2.0584596652310415e-05 22477.813742969498
2.0871149274316087e-05 22169.072320678508
2.116169091814061e-05 21864.570147070626
2.14562771138816e-05 21564.249019289644
2.175496416465619e-05 21268.05153358615
2.2057809157362037e-05 20975.9210743473
2.23648699735881e-05 20687.801803275488
2.267620530067736e-05 20403.638648717853
2.2991874642943477e-05 20123.377295137132
2.33119383330436e-05 19846.964172734624
2.363645754350957e-05 19574.346447210934
2.3965494298439533e-05 19305.472009665293
2.42991114853524e-05 19040.289466639195
2.463737286720728e-05 18778.7481302924
2.498034309459025e-05 18520.798008715075
2.5328087718070768e-05 18266.38979637467
2.568067320073012e-05 18015.474864689953
2.60381669308642e-05 17768.005252738432
2.640063723486324e-05 17523.933658089354
2.676815339027071e-05 17283.213427763458
2.7140785639024107e-05 17045.798549314317
2.751860520088e-05 16811.643642038318
2.7901684287026e-05 16580.703948295766
2.8290096113882195e-05 16352.935324960434
2.868391491709472e-05 16128.294234982062
2.908321596572413e-05 15906.73773906387
2.9488075576631307e-05 15688.223487456593
2.989857112906355e-05 15472.709711863583
3.0314781079443835e-05 15260.155217459236
3.0736784976365835e-05 15050.519375014714
3.116466347579777e-05 14843.76211313092
3.1598498356497845e-05 14639.843910582713
3.203837253564432e-05 14438.725788762367
3.248437008468315e-05 14240.36930423244
3.2936576245396226e-05 14044.736541376182
3.339507744619331e-05 13851.790105150712
3.385996131863077e-05 13661.493113941267
3.433131671416023e-05 13473.80919251096
3.480923372111045e-05 13288.702465048444
3.529380368190552e-05 13106.13754831121
3.5785119210522805e-05 12926.079544862914
3.628327421019388e-05 12748.494036402913
3.678836389135189e-05 12573.34707718906
3.730048478982879e-05 12400.60518754863
3.781973478530579e-05 12230.235347479302
3.83462131200208e-05 12062.204990338645
3.888002041773615e-05 11896.481996619554
3.942125870297045e-05 11733.034687811067
3.997003142049816e-05 11571.831820343668
4.052644345512053e-05 11412.842579617636
4.109060115171187e-05 11256.036574113406
4.166261233554485e-05 11101.38382958343
4.2242586332898656e-05 10948.854783322355
4.2830633991954165e-05 10798.420278516549
4.342686770397991e-05 10650.051558672802
4.4031401424812965e-05 10503.72026212067
4.464435069663891e-05 10359.398416591452
4.5265832670074954e-05 10217.058433873492
4.5895966126560433e-05 10076.673104537285
4.653487150105915e-05 9938.2155927368
4.7182670905077536e-05 9801.659431077835
4.78394881500034e-05 9666.978515562801
4.850544877076951e-05 9534.147100597107
4.9180680049846615e-05 9403.139794071974
4.986531104157041e-05 9273.931552510105
5.055947259680722e-05 9146.497676277662
5.126329738796304e-05 9020.813804865587
5.197691993434062e-05 8896.85591223197
5.270047662784973e-05 8774.60030221043
5.3434105759075085e-05 8654.023603981539
5.417794754370742e-05 8535.10276760466
5.493214414934227e-05 8417.815059613496
5.569683972265198e-05 8302.138058670856
5.647218041693584e-05 8188.049651282529
5.725831442005384e-05 8075.5280275713485
5.805539198274925e-05 7964.551677108328
5.8863565447365405e-05 7855.099384801406
5.9682989276962366e-05 7747.15022684087
6.051382008483882e-05 7640.683566698917
6.135621666446496e-05 7535.67905118784
6.221034001983209e-05 7432.116606566735
6.307635339622471e-05 7329.976434707142
6.395442231142086e-05 7229.239009308316
6.484471458732702e-05 7129.885072164547
6.574740038205316e-05 7031.895629485248
6.666265222243447e-05 6935.251948263728
6.75906450370057e-05 6839.935552697616
6.853155618943455e-05 6745.92822065657
6.94855655124206e-05 6653.211980200485
7.045285534206592e-05 6561.769106143575
7.143361055272434e-05 6471.582116667714
7.242801859233571e-05 6382.633769979362
7.343626951825219e-05 6294.9070610160525
7.445855603356308e-05 6208.3852181948505
7.549507352392541e-05 6123.051700207235
7.654602009490734e-05 6038.89019285799
7.761159660985123e-05 5955.884605946009
7.869200672826387e-05 5874.019070190674
7.978745694474121e-05 5793.277934196979
8.089815662843473e-05 5713.645761465224
8.202431806306756e-05 5635.107327440528
8.316615648750718e-05 5557.6476166024395
8.432389013690342e-05 5481.251819595767
8.549774028439883e-05 5405.905330399961
8.668793128341966e-05 5331.593743537104
8.789469061055584e-05 5258.302851319323
8.911824890903747e-05 5186.018641132674
9.035884003281703e-05 5114.727292759793
9.161670109126478e-05 5044.415175737614
9.289207249448656e-05 4975.068846753185
9.418519799927262e-05 4906.675047073764
9.549632475568568e-05 4839.2207000132985
9.682570335429795e-05 4772.692908425743
9.817358787408537e-05 4707.07895128193
9.954023593098892e-05 4642.366301540043
0.00010092590872715162 4578.5460970144095
0.0001023308711008411 4515.5989882471595
0.00010375539157706714 4453.516541671909
0.00010519974241890384 4392.286904420352
0.0001066641996795262 4331.898368107294
0.00010814904325497096 4272.339385989983
0.00010965455693763222 4213.598569877637
0.00011118102847050151 4155.664687949035
0.00011272874960216304 4098.52666260528
0.0001142980161425543 4042.1735683536695
0.0001158891280195033 3986.594629719245
0.00011750238933605244 3931.779219186324
0.0001191381084285807 3877.7168551669633
0.0001207965979257346 3824.397199998554
0.0001224781748081798 3771.8100579683887
0.0001241831604691844 3719.945373364986
0.00012591188077604558 3668.7932285573784
0.0001276646661323713 3618.343842099292
0.00012944185154122913 3568.587566860895
0.000131243776669174 3519.514888185107
0.00013307078591116747 3471.116422069805
0.00013492322845640045 3423.3829133748586
0.00013680145835503257 3376.305234054248
0.0001387058345858602 3329.8743814114396
0.0001406367211249269 3284.081476380294
0.00014259448701508853 3238.917761828062
0.0001445795064365471 3194.374600883358
0.0001465921587783664 3150.4434752851826
0.00014863282871098313 3107.115983756758
0.0001507019062597274 3064.3838404002645
0.0001527997868793669 3022.2388731142423
0.00015492687152968848 2980.6730220329096
0.00015708356675213215 2939.6783379864564
0.00015927028474749176 2899.246980983196
0.0001614874434546973 2859.371218712234
0.00016373546663069391 2820.043425066763
0.00016601478393143303 2781.256078687748
0.00016832583099399075 2743.0017615278925
0.00017066904951982948 2705.2731574352674
0.00017304488735921868 2668.0630507560336
0.00017545379859683065 2631.364324957236
0.00017789624363852806 2595.169961267888
0.00018037268929935952 2559.47303733924
0.00018288360889278009 2524.266725923211
0.00018542948232111393 2489.5442935691867
0.00018801079616727597 2455.2990993387193
0.00019062804378777089 2421.5245935382527
0.0001932817254069862 2388.2143164685626
0.00019597234821279845 2355.3618971922765
0.0001987004264535097 2322.9610523179213
0.00020146648153613415 2291.005584800929
0.0002042710421260526 2259.489382760438
0.00020711464424805396 2228.4064183136475
0.00020999783138878376 2197.750746425095
0.0002129211546006188 2167.5165037720108
0.00021588517260698735 2137.6979076257244
0.00021889045190915605 2108.289254747372
0.00022193756689450287 2079.2849202999137
0.00022502709994629772 2050.679356774014
0.00022815964155501112 2022.4670929289587
0.0002313357904311721 1994.6427327480308
0.00023455615361979768 1967.2009544078321
0.0002378213466164151 1940.136509261777
0.0002411319934846988 1913.4442208368396
0.0002444887269757453 1887.1189838442963
0.0002478921886490089 1861.1557632033337
0.0002513430289949199 1835.5495930777258
0.00025484190755921073 1810.2955759253937
0.0002583894930689721 1785.3888815603752
0.0002619864635604643 1760.8247462270867
0.00026563350650870773 1736.5984716868447
0.00026933131895887725 1712.7054243159266
0.00027308060765952565 1689.14103421574
0.0002768820891976619 1665.9007943338916
0.0002807364901357096 1642.9802595968345
0.000284644547150372 1620.375046053535
0.00028860700717343006 1598.0808300296299
0.0002926246275345011 1576.0933472926984
0.0002966981761057835 1554.4083922273883
0.0003008284314488179 1533.0218170213946
0.0003050161829632901 1511.9295308613093
0.00030926223103790624 1491.1274991383443
0.0003135673872033679 1470.6117426640587
0.00031793247428747685 1450.3783368956676
0.00032235832657239886 1430.4234111710882
0.00032684578995411707 1410.7431479533866
0.0003313957221041044 1391.3337820847264
0.0003360089926332471 1372.1916000494857
0.0003406864832580505 1353.312939246857
0.0003454290879691576 1334.694187272692
0.000350237713202214 1316.3317812102932
0.00035511327801111207 1298.2222069306733
0.0003600567142436453 1280.36199840173
0.0003650689667196093 1262.7477370069955
0.0003701509934113815 1245.3760508727041
0.0003753037656270144 1228.243614205053
0.0003805282681958783 1211.347146635677
0.00038582549965688766 1194.6834125770713
0.000391196472449348 1178.2492205864392
0.0003966422131064596 1162.041422739517
0.0004021637624515148 1146.0569140128118
0.00040776217579682625 1130.292631675626
0.00041343852314542495 1114.7455546909332
0.0004191938893955661 1099.4127031257167
